"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/27/2016","AQS","340410007","1","0.027","ppm","25","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/28/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/29/2016","AQS","340410007","1","0.034","ppm","31","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"04/30/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/01/2016","AQS","340410007","1","0.029","ppm","27","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/02/2016","AQS","340410007","1","0.022","ppm","20","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/03/2016","AQS","340410007","1","0.014","ppm","13","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/04/2016","AQS","340410007","1","0.013","ppm","12","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/05/2016","AQS","340410007","1","0.022","ppm","20","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/06/2016","AQS","340410007","1","0.021","ppm","19","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/07/2016","AQS","340410007","1","0.029","ppm","27","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/08/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/09/2016","AQS","340410007","1","0.049","ppm","45","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/10/2016","AQS","340410007","1","0.038","ppm","35","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/11/2016","AQS","340410007","1","0.049","ppm","45","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/12/2016","AQS","340410007","1","0.066","ppm","87","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/13/2016","AQS","340410007","1","0.026","ppm","24","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/14/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/15/2016","AQS","340410007","1","0.03","ppm","28","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/16/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/17/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/18/2016","AQS","340410007","1","0.041","ppm","38","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/19/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/20/2016","AQS","340410007","1","0.047","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/21/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/22/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/23/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/24/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/25/2016","AQS","340410007","1","0.076","ppm","119","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/26/2016","AQS","340410007","1","0.073","ppm","108","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/27/2016","AQS","340410007","1","0.063","ppm","77","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/28/2016","AQS","340410007","1","0.05","ppm","46","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/29/2016","AQS","340410007","1","0.057","ppm","58","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/30/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"05/31/2016","AQS","340410007","1","0.048","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/01/2016","AQS","340410007","1","0.072","ppm","105","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/02/2016","AQS","340410007","1","0.06","ppm","67","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/03/2016","AQS","340410007","1","0.019","ppm","18","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/04/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/05/2016","AQS","340410007","1","0.02","ppm","19","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/06/2016","AQS","340410007","1","0.051","ppm","47","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/07/2016","AQS","340410007","1","0.047","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/08/2016","AQS","340410007","1","0.028","ppm","26","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/09/2016","AQS","340410007","1","0.038","ppm","35","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/10/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/11/2016","AQS","340410007","1","0.061","ppm","71","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/12/2016","AQS","340410007","1","0.04","ppm","37","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/13/2016","AQS","340410007","1","0.025","ppm","23","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/14/2016","AQS","340410007","1","0.034","ppm","31","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/15/2016","AQS","340410007","1","0.059","ppm","64","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/16/2016","AQS","340410007","1","0.022","ppm","20","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/17/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/18/2016","AQS","340410007","1","0.048","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/19/2016","AQS","340410007","1","0.047","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/20/2016","AQS","340410007","1","0.062","ppm","74","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/21/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/22/2016","AQS","340410007","1","0.045","ppm","42","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/23/2016","AQS","340410007","1","0.038","ppm","35","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/24/2016","AQS","340410007","1","0.065","ppm","84","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/25/2016","AQS","340410007","1","0.055","ppm","51","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/26/2016","AQS","340410007","1","0.065","ppm","84","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/27/2016","AQS","340410007","1","0.05","ppm","46","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/28/2016","AQS","340410007","1","0.033","ppm","31","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/29/2016","AQS","340410007","1","0.037","ppm","34","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"06/30/2016","AQS","340410007","1","0.045","ppm","42","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/01/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/02/2016","AQS","340410007","1","0.03","ppm","28","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/03/2016","AQS","340410007","1","0.034","ppm","31","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/04/2016","AQS","340410007","1","0.047","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/05/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/06/2016","AQS","340410007","1","0.053","ppm","49","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/07/2016","AQS","340410007","1","0.041","ppm","38","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/08/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/09/2016","AQS","340410007","1","0.017","ppm","16","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/10/2016","AQS","340410007","1","0.023","ppm","21","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/11/2016","AQS","340410007","1","0.02","ppm","19","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/12/2016","AQS","340410007","1","0.056","ppm","54","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/13/2016","AQS","340410007","1","0.034","ppm","31","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/14/2016","AQS","340410007","1","0.036","ppm","33","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/15/2016","AQS","340410007","1","0.045","ppm","42","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/16/2016","AQS","340410007","1","0.043","ppm","40","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/17/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/18/2016","AQS","340410007","1","0.046","ppm","43","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/19/2016","AQS","340410007","1","0.029","ppm","27","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/20/2016","AQS","340410007","1","0.032","ppm","30","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/21/2016","AQS","340410007","1","0.062","ppm","74","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/22/2016","AQS","340410007","1","0.057","ppm","58","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/23/2016","AQS","340410007","1","0.044","ppm","41","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/24/2016","AQS","340410007","1","0.039","ppm","36","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
"07/25/2016","AQS","340410007","1","0.047","ppm","44","Columbia","17","100.0000","44201","Ozone","10900","Allentown-Bethlehem-Easton, PA-NJ","34","New Jersey","041","Warren","40.92458","-75.067815"
